time,Open,High,Low,Close,Volume,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,RSI,MACD,ADX,ATR,BB_upper,BB_middle,BB_lower,OBV,VWAP
2025-05-23 13:15:00,108437.56,108868.42,108368.54,108703.03,436.37225,109198.504,110127.541,110630.1708,109264.04589580442,109930.60202255791,29.768339229544026,-216.90364506739257,40.65884495045434,480.5998530205731,112512.45960826232,110127.541,107742.62239173768,131.32407999999998,108934.91831873583
2025-05-23 13:30:00,108703.03,109574.46,108622.58,109055.92,1221.81868,109004.66299999999,110031.8845,110584.229,109232.02652721913,109865.8107616277,36.929882355914856,-147.30540217797136,39.92539014219944,514.2627206619611,112427.56455755753,110031.8845,107636.20444244247,1353.1427600000002,108912.26501709482
2025-05-23 13:45:00,109055.92,109714.7,108840.83,109634.99,664.06706,108881.023,109966.872,110551.1734,109294.02090764696,109848.71292743305,46.559716818161604,-54.57055004439576,38.93664579095202,539.9489549003921,112331.33203444844,109966.872,107602.41196555157,2017.20982,108918.23241519262
2025-05-23 14:00:00,109634.99,109992.75,109634.99,109907.41,627.51212,108833.76400000001,109911.00249999999,110524.26020000002,109388.38846031667,109853.0608587343,50.39676938687292,28.359257059246602,37.42513262927913,526.9354581217923,112225.10069705966,109911.00249999999,107596.90430294031,2644.72194,108930.76847231363
2025-05-23 14:15:00,109907.41,109960.97,109505.0,109550.16,377.98835,108881.14499999999,109833.38900000001,110488.7096,109413.27638949871,109830.62375808731,45.756921641088866,60.54742951062673,36.21016067241177,521.8664968273787,112085.74257093773,109833.38900000001,107581.03542906229,2266.73359,108924.8532151039
2025-05-23 14:30:00,109550.16,109806.45,109528.83,109702.15,459.79716,109038.56199999999,109759.80050000001,110453.2028,109457.718483422,109821.10718341419,47.95240019765249,91.60487848562326,35.08197242674921,504.42031848256556,111926.70511299498,109759.80050000001,107592.89588700504,2726.53075,108928.31192258465
2025-05-23 14:45:00,109702.15,109943.63,109672.0,109672.01,261.36994,109165.76099999998,109676.65,110414.938,109490.68640904938,109810.06294760574,47.54146780781625,108.49363193716738,33.70914862890491,487.7924385909541,111719.46612460834,109676.65,107633.83387539165,2465.16081,108927.26584263104
2025-05-23 15:00:00,109672.01,109850.02,109015.33,109140.0,489.89819,109221.6,109586.59850000001,110372.7818,109436.73465381101,109760.4286551905,40.8818171758405,83.3409352912372,33.41474499813251,512.5708358344575,111555.99635619129,109586.59850000001,107617.20064380873,1975.26262,108919.70121102952
2025-05-23 15:15:00,109139.99,109500.0,109064.0,109391.9,234.41195,109319.51299999999,109507.31399999998,110335.16540000001,109429.83701476315,109733.1302362875,44.82302895144077,82.99337211709536,33.141370198129565,507.1014904177105,111371.17928986828,109507.31399999998,107643.44871013169,2209.67457,108912.8575624438
2025-05-23 15:30:00,109391.89,109751.26,109381.92,109491.76,206.0824,109424.933,109429.629,110300.92060000001,109439.3636278765,109715.25095952547,46.34998528769098,88.31940959398554,32.262705312907585,497.26138395930235,111154.94744706877,109429.629,107704.31055293123,2415.7569700000004,108904.71143904155
2025-05-23 15:45:00,109491.76,109521.21,108916.0,108940.0,222.79831,109448.63,109323.567,110258.9644,109362.53845435704,109657.82496252359,39.7966989184405,55.136186461117404,32.11846049549827,504.9719993907812,110887.9338281077,109323.567,107759.20017189228,2192.9586600000002,108899.85096002891
2025-05-23 16:00:00,108940.0,109222.42,108545.45,108663.39,697.86411,109409.37700000001,109207.01999999999,110209.3324,109254.97715368672,109584.16311344776,36.97433950901233,16.989387893298613,32.44463779262338,517.2575708628684,110593.30557443254,109207.01999999999,107820.73442556744,1495.0945500000003,108888.52884745505
2025-05-23 16:15:00,108663.4,108945.28,108001.0,108732.08,842.43655,109319.08599999998,109100.0545,110161.97379999999,109174.53143773491,109521.04584578497,38.14743484111105,-0.2712483165737467,33.3240933256905,547.759172944092,110269.28900276613,109100.0545,107930.81999723386,2337.5311,108843.7389960807
2025-05-23 16:30:00,108732.09,109000.0,108564.03,108644.17,533.68824,109192.76200000002,109013.263,110114.3874,109092.93737039108,109456.09207943053,37.193299343674525,-13.529239444766063,33.999992887823595,539.7742320195141,110038.39338363115,109013.263,107988.13261636886,1803.8428600000002,108804.70225900435
2025-05-23 16:45:00,108644.16,109101.02,108644.16,109068.87,201.40926,109144.633,109012.889,110079.45039999999,109089.23469802323,109427.40896243567,44.425182830568865,9.160964145786409,34.35888876997531,533.8517868752631,110037.93250040169,109012.889,107987.8454995983,2005.25212,108720.1490493145
2025-05-23 17:00:00,109068.87,109500.0,109022.82,109499.99,467.229,109124.41699999999,109081.4895,110056.75219999999,109152.42782140426,109432.78533558859,50.63863798738573,53.58217149912031,33.69143611453314,529.803802098458,110042.07825305656,109081.4895,108120.90074694343,2472.48112,108789.214425531
2025-05-23 17:15:00,109499.99,109809.53,109404.36,109772.73,336.6813,109134.48899999999,109150.125,110035.323,109247.85892580361,109457.9664218413,54.132423716632374,99.06575171661285,32.378220213286404,520.9013876628538,110102.264682473,109150.125,108197.985317527,2809.16242,108964.85259116671
2025-05-23 17:30:00,109772.73,109772.73,109272.72,109347.83,229.21112,109155.272,109188.43600000002,110004.60940000002,109263.23909106458,109449.80816837157,48.38654655629294,98.08333635784368,31.36657865506271,519.4091456869353,110107.06249451004,109188.43600000002,108269.80950548999,2579.9513,109023.4744456999
2025-05-23 17:45:00,109347.82,109599.02,109311.94,109413.03,125.07667,109157.38500000001,109238.449,109978.4702,109286.2838462854,109447.08385960331,49.276271128602424,99.08192027753802,30.427197208140708,502.8142067092972,110089.11131842947,109238.449,108387.78668157052,2705.02797,109078.20499520047
2025-05-23 18:00:00,109413.02,109494.8,109173.44,109227.28,173.58845,109130.937,109277.93500000001,109947.3758,109277.20633147226,109430.80209222529,46.80104908116855,85.02893827393979,29.78988488653445,489.8531919443475,110045.48311866086,109277.93500000001,108510.38688133916,2531.43952,109207.24551268866
2025-05-23 18:15:00,109227.27,109285.72,108818.18,109072.43,225.56187,109144.18000000001,109296.405,109911.715,109245.70228047653,109404.25601131973,44.781555068614395,64.05677454701842,29.75876612704505,488.25939251975177,110024.49075048535,109296.405,108568.31924951465,2305.87765,109231.80024014019
2025-05-23 18:30:00,109072.43,109117.45,108938.63,108967.16,93.42632,109174.557,109291.96699999999,109880.7974,109202.84962194168,109371.87852899975,43.41017872926501,42.865278665721775,29.729870136090607,466.15657876834035,110026.91184394667,109291.96699999999,108557.02215605331,2212.45133,109253.12012156523
2025-05-23 18:45:00,108967.15,108967.15,108654.82,108794.09,257.81019,109180.75799999999,109249.92199999999,109845.08119999999,109139.96352625835,109329.07937870348,41.177533761600536,18.222666622922134,30.130917494005196,455.16968028488725,109997.66269119167,109249.92199999999,108502.18130880831,1954.64114,109223.26689257
2025-05-23 19:00:00,108794.09,109157.85,108685.5,109113.3,259.35652,109227.671,109210.21650000001,109814.0142,109135.86144529552,109313.09572102173,46.62967752020737,24.083394673475794,29.94443465864388,456.3968459788243,109895.84398959679,109210.21650000001,108524.58901040323,2213.99766,109155.78614919676
2025-05-23 19:15:00,109113.29,109113.3,108877.46,108918.3,121.81361,109212.61400000002,109178.62350000002,109781.86,109102.3904537116,109283.85159353864,43.94974862487863,15.885224458119211,29.77127202580837,440.64278555176514,109856.87368676798,109178.62350000002,108500.37331323205,2092.18405,109121.96236264189
2025-05-23 19:30:00,108918.31,109077.14,108870.21,108968.19,138.76657,109159.43400000001,109141.92550000001,109745.32179999999,109081.74423006366,109260.46925327652,44.82348160421147,14.897072857837912,29.6236409816012,423.94901515520996,109781.20383951948,109141.92550000001,108502.64716048054,2230.9506199999996,109076.68620870233
2025-05-23 19:45:00,108968.18,108968.18,108605.12,108716.07,247.26103,109053.76800000001,109094.12850000002,109703.14880000001,109025.48665620771,109220.14338266345,41.31821397484273,-0.8277043080342423,29.956498352064745,419.6005140726955,109710.25450049891,109094.12850000002,108478.00249950113,1983.6895899999995,109034.61878545502
2025-05-23 20:00:00,108714.01,108727.28,108472.88,108521.73,160.54288,108971.15800000001,109063.21500000001,109658.29340000002,108947.98563217574,109168.40905802172,38.79948662485581,-21.275522958618183,30.48437235252548,407.8004773532169,109727.21487968354,109063.21500000001,108399.21512031648,1823.1467099999995,108996.32134910653
2025-05-23 20:15:00,108521.72,108710.42,108511.22,108664.06,110.38562,108896.26099999998,109026.823,109617.2662,108904.30476568716,109131.04986853863,41.606984618257265,-22.077759971283314,30.97454106723902,392.90044325655833,109694.54787337506,109026.823,108359.09812662494,1933.5323299999995,108975.76767462664
2025-05-23 20:30:00,108664.05,108664.06,108274.46,108421.72,149.38539,108815.705,108973.321,109569.179,108830.06095558144,109078.50691531354,38.378726261779654,-35.02289348153391,31.824605748866485,392.6646973096607,109654.79241967636,108973.321,108291.84958032363,1784.1469399999996,108940.97332126807
2025-05-23 20:45:00,108421.71,108531.16,108186.55,108236.53,172.0781,108732.11499999999,108938.14749999999,109516.00140000001,108738.7485008766,109016.13825491995,36.07522626114953,-51.17335023423277,32.7530202916518,389.23221893039926,109691.67569001993,108938.14749999999,108184.61930998006,1612.0688399999997,108914.21237382793
2025-05-23 21:00:00,108236.53,108334.12,108166.07,108318.19,120.27971,108667.218,108920.8875,109462.98420000002,108674.04719304942,108964.43838418514,37.84671451816919,-51.33982986127421,33.648535017286974,373.4334890067985,109713.59439813746,108920.8875,108128.18060186254,1732.3485499999997,108913.26256822773
2025-05-23 21:15:00,108318.19,108619.6,108318.19,108410.98,162.76858,108628.907,108904.83249999999,109412.49900000001,108633.57531719567,108923.44146683809,39.88528782325854,-40.651830694382454,33.30836885347312,368.2889540777417,109724.72557324474,108904.83249999999,108084.93942675524,1895.1171299999996,108965.19300817554
2025-05-23 21:30:00,108410.98,108530.12,108199.99,108513.12,133.22775,108568.889,108898.28,109362.2654,108615.0437299348,108893.04728410934,42.13515259909331,-23.031388181208456,33.235964352258925,365.5633145007595,109728.43158813298,108898.28,108068.12841186702,2028.3448799999996,108977.77772655836
2025-05-23 21:45:00,108513.11,108664.65,108055.0,108282.89,145.61451,108505.348,108858.981,109305.8746,108563.94315609867,108847.85044824939,38.625971338244156,-23.148100925904487,33.45670113708292,382.9980777507048,109726.67610455902,108858.981,107991.28589544097,1882.7303699999998,108955.39979884998
2025-05-23 22:00:00,108282.89,108521.74,108227.27,108492.3,175.79788,108457.75899999999,108808.59649999999,109252.2422,108552.92113208349,108821.51337800869,43.255188699661176,-6.266443760312086,33.661671008705206,376.67464362565454,109637.72428668349,108808.59649999999,107979.46871331648,2058.52825,108877.5868998192
2025-05-23 22:15:00,108492.31,108590.9,108318.18,108318.18,153.10526,108417.97,108735.86899999999,109191.9054,108516.80711176296,108784.22942408212,40.5185777566373,-4.077208123416824,33.54146254274708,369.2493119381079,109462.83991905773,108735.86899999999,108008.89808094225,1905.4229899999998,108777.47040403543
2025-05-23 22:30:00,108318.19,108417.23,108085.68,108097.55,121.99255,108375.552,108673.35500000001,109135.0358,108452.30601764558,108733.36428155753,37.29849695736286,-14.170527772965954,33.93273801600002,366.556503942529,109394.08080945852,108673.35500000001,107952.6291905415,1783.4304399999999,108707.3048682173
2025-05-23 22:45:00,108097.56,108109.42,107638.96,107797.37,366.01371,108288.883,108592.572,109071.4314,108351.54663031548,108664.03137181253,33.40832218263037,-36.477604286444546,35.06438962280837,373.9781822323478,109325.63969331598,108592.572,107859.50430668402,1417.41673,108590.89922457132
2025-05-23 23:00:00,107797.37,107898.34,107541.01,107683.68,187.02871,108215.079,108515.39199999999,109004.1958,108248.79791795925,108591.41275167826,32.04510612506873,-53.286157206729285,36.2586574668822,372.7890263586088,109288.83063225442,108515.39199999999,107741.95336774556,1230.3880199999999,108508.65975326869
2025-05-23 23:15:00,107683.69,107735.85,107396.0,107400.0,245.99827,108131.426,108431.77050000001,108930.97099999999,108118.2136228886,108503.15995525764,28.878619936196714,-76.49412468541027,37.574021307103564,370.43623876156573,109301.82721818486,108431.77050000001,107561.71378181517,984.3897499999998,108403.7381911373
