time,Open,High,Low,Close,Volume,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,RSI,MACD,ADX,ATR,BB_upper,BB_middle,BB_lower,OBV,VWAP
2025-05-24 13:41:00,108714.82,108714.83,108689.98,108689.99,3.88785,108734.99200000001,108784.384,108774.54359999999,108740.23798285087,108762.17922092066,41.73743226211577,-13.682472345295722,17.987171941409606,46.64178746002626,108930.48463016974,108784.384,108638.28336983027,-19.195119999999974,108766.75000058448
2025-05-24 13:42:00,108689.99,108689.99,108684.84,108684.85,1.73739,108720.34199999999,108778.5315,108772.15920000002,108731.71675471996,108756.45113048209,41.2570013401624,-13.18048803010621,18.09918920453283,43.67808835573929,108930.61183564861,108778.5315,108626.45116435138,-20.932509999999976,108765.39796542768
2025-05-24 13:43:00,108684.85,108684.86,108684.85,108684.85,1.97494,108703.372,108773.3835,108770.04179999999,108724.50648476304,108751.14734303897,41.2570013401624,-12.06957643512881,18.203205234575822,40.55893918747182,108930.73802790116,108773.3835,108616.02897209884,-18.957569999999976,108764.44326193802
2025-05-24 13:44:00,108684.86,108684.86,108684.85,108684.85,4.70547,108694.035,108768.83,108767.1868,108718.40548710719,108746.2364287398,41.2570013401624,-10.607727833443882,18.299791548187176,37.66258638836632,108930.82956592533,108768.83,108606.83043407467,-14.252099999999976,108762.49902516133
2025-05-24 13:45:00,108684.86,108739.6,108684.85,108730.0,10.19471,108700.097,108765.47,108765.0052,108720.18925832146,108745.03373031462,47.84360426292231,-6.097006555194575,17.106921938744094,38.883115932054444,108927.76381799686,108765.47,108603.17618200314,-4.057389999999975,108758.52976660924
2025-05-24 13:46:00,108730.0,108730.01,108713.02,108718.16,4.4524,108706.574,108757.878,108762.22,108719.87706473355,108743.04308362465,46.37512081587981,-3.534842762513236,15.99925730140409,37.31932193690703,108913.99037152769,108757.878,108601.7656284723,-8.509789999999974,108751.87392560701
2025-05-24 13:47:00,108718.15,108718.16,108636.36,108683.0,5.44408,108706.074,108750.63149999999,108759.5884,108714.20367015916,108738.59544780062,42.22990524946598,-3.80848121029495,16.34900257891317,40.49651322712816,108906.5189976738,108750.63149999999,108594.74400232617,-13.953869999999974,108745.70741850465
2025-05-24 13:48:00,108683.0,108683.0,108603.16,108611.52,6.1586,108691.68800000001,108737.06450000001,108755.7388,108698.40618244236,108729.18245166724,35.31825617656817,-8.154378234971745,17.14723426533139,43.30676228233305,108891.7841969329,108737.06450000001,108582.34480306711,-20.112469999999973,108737.1795377915
2025-05-24 13:49:00,108611.51,108653.41,108611.51,108639.24,9.28845,108684.129,108724.969,108752.991,108689.30369283585,108722.52004784004,39.45655695905545,-8.475571211423787,17.888449402719743,43.20627926216702,108870.27825791569,108724.969,108579.6597420843,-10.824019999999974,108729.83098596548
2025-05-24 13:50:00,108639.24,108639.24,108620.0,108620.0,1.40592,108674.646,108711.9115,108749.72459999999,108678.64158624572,108714.92597022226,37.65574604285433,-9.234880147021592,18.576720601723213,41.494402172012606,108845.17058768641,108711.9115,108578.65241231359,-12.229939999999974,108725.47587561702
2025-05-24 13:51:00,108620.01,108653.41,108620.0,108653.4,13.07642,108670.98700000001,108702.9895,108747.13720000001,108674.75826528484,108710.36849094654,42.557051149131,-6.848577465745599,18.826344663393545,40.91694487401195,108826.47118373899,108702.9895,108579.507816261,0.8464800000000263,108716.63786704616
2025-05-24 13:52:00,108653.4,108653.41,108626.48,108641.01,7.37737,108666.603,108693.4725,108743.48779999999,108669.56622447178,108705.2308249505,41.261166542494436,-5.522361826209799,19.05813843494457,39.917877383011636,108804.64102591907,108693.4725,108582.30397408093,-6.530889999999974,108709.81609022044
2025-05-24 13:53:00,108641.01,108643.49,108641.0,108643.49,2.23597,108662.46699999999,108682.9195,108739.99380000001,108665.55449762996,108700.65743050973,41.64420628955196,-3.9685553818126067,19.273375508527668,37.24445756993975,108767.91029820207,108682.9195,108597.92870179794,-4.294919999999974,108693.7425299324
2025-05-24 13:54:00,108643.49,108643.49,108620.51,108620.52,6.27008,108656.03400000001,108675.0345,108736.1708,108658.6261133792,108694.72132454604,39.10089664054749,-3.968666935106725,19.872276801931175,36.22556774351623,108752.08672475065,108675.0345,108597.98227524933,-10.564999999999973,108683.22186831011
2025-05-24 13:55:00,108620.51,108620.51,108578.81,108584.14,12.37974,108641.448,108670.7725,108731.23939999999,108647.16671132087,108686.53011532042,35.41211537758316,-5.7894878142513235,21.13003218378509,36.617312904694096,108757.43479927153,108670.7725,108584.11020072848,-22.944739999999975,108672.78213290764
2025-05-24 13:56:00,108584.14,108599.05,108540.0,108540.01,19.66323,108623.633,108665.1035,108727.86779999999,108630.68106342535,108675.67677344484,31.526754461437477,-9.137435067349571,22.832894312690023,38.21964769721615,108768.74297071956,108665.1035,108561.46402928044,-42.60796999999997,108659.12670181024
2025-05-24 13:57:00,108540.01,108576.05,108540.0,108572.18,12.28365,108612.551,108659.3125,108724.2664,108621.68089982145,108668.01034578226,36.95698523660334,-8.376936806929756,24.41412343238746,38.06467286170092,108769.89777295725,108659.3125,108548.72722704275,-30.32431999999997,108649.29444618084
2025-05-24 13:58:00,108572.17,108595.46,108567.36,108595.46,6.44575,108610.94499999999,108651.3165,108721.4814,108617.64691523355,108662.63624609468,40.62648395264095,-5.629457365811703,25.209658424896393,37.352910514436985,108755.9252662246,108651.3165,108546.7077337754,-23.87856999999997,108637.20260408669
2025-05-24 13:59:00,108595.46,108595.46,108590.28,108590.29,1.35481,108606.05,108645.0895,108719.15779999999,108613.43815904377,108657.27726490248,40.06869841145206,-3.583385890712975,25.948369489368975,35.05484547769203,108748.65564147024,108645.0895,108541.52335852977,-25.233379999999972,108628.26586594252
2025-05-24 14:00:00,108590.28,108596.36,108590.28,108590.32,3.6588,108603.08200000001,108638.86399999999,108716.151,108609.88151919088,108652.3174675023,40.07383991168794,-1.744182674737658,26.600606071146494,32.98521365785701,108739.8496941157,108638.86399999999,108537.87830588427,-21.574579999999973,108626.1647134913
2025-05-24 14:01:00,108590.32,108668.24,108590.32,108664.76,7.70285,108604.21800000002,108637.6025,108715.0648,108618.32436239228,108653.23913657622,51.24974772210018,4.621593162196589,24.982806066628118,36.19484125372424,108736.61306446174,108637.6025,108538.59193553825,-13.871729999999973,108624.96577873104
2025-05-24 14:02:00,108664.77,108664.77,108629.0,108639.97,3.36424,108604.11400000002,108635.3585,108714.3448,108621.65446048576,108652.25623757057,48.036858137239236,7.147672209060119,23.480563205289624,36.16449544988709,108731.98978629503,108635.3585,108538.72721370497,-17.235969999999973,108624.67155198278
2025-05-24 14:03:00,108639.98,108643.99,108590.9,108594.01,13.9134,108599.16600000001,108630.8165,108712.86279999999,108617.40146656489,108647.94170145424,42.693065632955104,5.767371523613818,22.93691235274583,37.37346006061023,108726.24785968346,108630.8165,108535.38514031655,-31.149369999999973,108622.50417876206
2025-05-24 14:04:00,108594.02,108635.06,108594.01,108635.05,3.30508,108600.61899999999,108628.3265,108711.32379999998,108620.1166255549,108646.98676060577,48.23110343235097,7.549977089684091,22.432093703955164,37.636070056281135,108720.53281589557,108628.3265,108536.12018410442,-27.844289999999972,108620.52305843297
2025-05-24 14:05:00,108635.06,108797.79,108635.06,108797.79,13.33526,108621.98400000001,108631.71599999999,108714.8882,108647.45099085415,108658.15737093127,63.354295241561545,18.97098565074707,22.84683995828127,46.572065052260385,108741.86192727846,108631.71599999999,108521.57007272152,-14.509029999999973,108624.73733403477
2025-05-24 14:06:00,108797.82,108797.82,108739.41,108749.55,3.7768,108642.938,108633.2855,108717.21919999999,108663.15853072274,108664.92719530672,57.95015256294695,22.326960915100102,23.23234884219382,47.41763183424204,108749.06429451364,108633.2855,108517.50670548636,-18.285829999999972,108625.3505699675
2025-05-24 14:07:00,108749.56,108767.24,108749.56,108767.24,2.51724,108662.44399999999,108637.49750000001,108717.1408,108679.1710644577,108672.50592158029,59.3205026679677,24.608614701193325,23.59032137725547,45.294229560367775,108765.67012108202,108637.49750000001,108509.324878918,-15.768589999999971,108625.6804353783
2025-05-24 14:08:00,108767.23,108771.41,108767.23,108771.41,2.14811,108680.03899999999,108645.492,108716.5096,108693.36166992574,108679.83214961138,59.65428049520907,25.178393710519217,23.98441370537416,42.3574988774849,108785.57810960416,108645.492,108505.40589039584,-13.620479999999972,108627.5201314833
2025-05-24 14:09:00,108771.4,108771.41,108716.01,108724.11,8.65139,108693.421,108649.7355,108714.7034,108698.09218224486,108683.11199038092,54.21989608751807,21.303252208080075,23.083785783787704,43.28910610052232,108793.88968626953,108649.7355,108505.58131373046,-22.27186999999997,108633.60717166953
2025-05-24 14:10:00,108724.12,108750.47,108724.11,108750.47,3.79919,108709.43600000002,108656.259,108713.42440000002,108706.15030805334,108688.10147257491,56.593107291648174,19.49751665805582,22.24748842802885,42.07988423619934,108806.13512590413,108656.259,108506.38287409589,-18.472679999999972,108636.46414304769
2025-05-24 14:11:00,108750.47,108790.33,108749.25,108749.26,3.3665,108717.88600000001,108661.052,108712.3718,108712.78256835282,108692.63173386565,56.44845134381531,17.279612533434285,22.16907543150368,42.008463933613804,108816.29105482844,108661.052,108505.81294517155,-21.83917999999997,108639.00783599853
2025-05-24 14:12:00,108749.25,108763.33,108712.78,108722.78,3.67826,108726.16699999999,108665.14050000001,108710.78940000001,108714.32063476008,108694.86493876448,53.241165946909476,13.267579233488433,21.248063101941362,42.6185736526416,108822.34747713215,108665.14050000001,108507.93352286787,-25.517439999999972,108641.518550208
2025-05-24 14:13:00,108722.79,108722.79,108701.6,108717.34,3.11823,108738.5,108668.83300000001,108709.38,108714.78515248929,108696.52975811527,52.58020852794276,9.65382208953082,20.1481810415674,41.08796124888061,108827.29657361876,108668.83300000001,108510.36942638126,-28.635669999999973,108643.17502329937
2025-05-24 14:14:00,108717.35,108725.04,108717.34,108725.04,2.51302,108747.499,108674.05900000001,108708.3624,108716.3628213371,108698.64162788451,53.46089327770513,7.295696934475517,19.172239707021994,38.70310687396036,108832.69845296182,108674.05900000001,108515.4195470382,-26.12264999999997,108645.414678222
2025-05-24 14:15:00,108725.04,108849.99,108725.04,108849.99,10.80446,108752.719,108687.35149999999,108709.4182,108736.92084882369,108709.85261841159,64.86440012245308,13.314187115193306,20.186514514009367,44.863599240106886,108857.74214484595,108687.35149999999,108516.96085515403,-15.318189999999971,108663.89064943834
2025-05-24 14:16:00,108849.98,108884.39,108849.98,108884.38,4.08676,108766.202,108704.56999999999,108709.7058,108759.60687208158,108722.78057260333,67.24342748037958,18.457804945079577,21.502167256819455,44.1169135800995,108881.4010134564,108704.56999999999,108527.73898654358,-11.231429999999971,108689.39696750474
2025-05-24 14:17:00,108884.39,108991.5,108884.38,108919.1,22.68161,108781.388,108721.916,108711.5292,108784.14427637673,108737.32275241049,69.48954739203415,22.762423546449533,23.638086411014804,48.61713403866349,108911.03203373594,108721.916,108532.79996626405,11.450180000000028,108746.15581984965
2025-05-24 14:18:00,108919.09,108919.1,108885.64,108885.64,3.8563,108792.81099999999,108736.425,108711.58480000001,108799.759003088,108748.3092151949,64.87288019883532,21.912549978648514,25.62143991133906,47.53448160733084,108929.00151866212,108736.425,108543.84848133789,7.593880000000028,108759.41402579601
2025-05-24 14:19:00,108885.64,108885.65,108829.94,108833.43,5.2881,108803.74299999999,108748.58200000001,108710.63040000001,108804.93915645906,108754.6144585138,58.35779095373122,16.629968024652612,26.255224131875902,48.11844720680663,108933.25861276951,108748.58200000001,108563.90538723051,2.305780000000028,108765.02146041485
2025-05-24 14:20:00,108833.44,108844.33,108824.01,108840.45,4.70501,108812.741,108761.0885,108709.81640000001,108810.40236315767,108760.97264677203,58.95467367131095,12.587989172019746,26.722272425184,46.13284383489237,108934.75016788044,108761.0885,108587.42683211956,7.010790000000028,108772.6595616936
2025-05-24 14:21:00,108840.46,108874.53,108831.44,108831.45,3.9686,108820.96,108769.423,108709.80859999999,108813.64046113341,108766.19319145559,57.8106030726018,8.48443397136441,27.467258591177877,45.915497846685525,108939.7604048294,108769.423,108599.08559517059,3.0421900000000277,108783.2686901484
2025-05-24 14:22:00,108831.44,108835.91,108791.84,108835.91,5.71401,108832.273,108779.22,108709.8998,108817.06654403597,108771.35739949592,58.24305746212152,5.397047066878351,27.337185032816762,45.783676571922776,108940.97102794114,108779.22,108617.46897205886,8.756200000000028,108788.72625442731
2025-05-24 14:23:00,108835.91,108835.91,108806.68,108806.69,3.49154,108841.20800000001,108789.854,108708.9426,108815.47015264582,108773.97462916288,54.31492425535127,0.9467408078075863,27.216402442910013,44.60127110250047,108927.6997056858,108789.854,108652.00829431422,5.264660000000028,108811.27316395784
2025-05-24 14:24:00,108806.69,108806.69,108725.04,108734.92,5.14357,108842.196,108794.8475,108708.0766,108803.07782146953,108771.08169366934,46.09218119205709,-6.842123899956292,25.60482880864541,47.247608880893914,108916.14214784159,108794.8475,108673.55285215842,0.12109000000002723,108814.19674557973
2025-05-24 14:25:00,108734.93,108741.34,108681.81,108681.82,10.75507,108825.379,108789.049,108708.32540000002,108784.42277201268,108764.46971636052,41.1308167110482,-15.108156838383017,24.093699950853637,48.12492253225855,108919.9352585454,108789.049,108658.1627414546,-10.633979999999973,108811.84508514286
2025-05-24 14:26:00,108681.82,108719.61,108681.81,108705.85,11.09013,108807.526,108786.86399999999,108709.37460000001,108772.3346532415,108760.12751514863,44.06509121469027,-18.283259518143037,22.69050886861842,47.387428065668864,108921.71390284019,108786.86399999999,108652.01409715979,0.4561500000000276,108803.39020771683
2025-05-24 14:27:00,108705.84,108718.78,108705.84,108718.78,1.91892,108787.49399999999,108784.44099999999,108709.99020000001,108764.09547581973,108757.06473624874,45.63530618331978,-18.767726432011475,21.387545720828573,44.92689748954983,108922.32166766596,108784.44099999999,108646.56033233402,2.3750700000000275,108802.85366083236
2025-05-24 14:28:00,108718.77,108723.04,108709.76,108709.76,3.19498,108769.906,108781.3585,108709.0778,108755.73617184747,108753.5606817118,44.69275274977155,-18.898380693865768,20.098624271913025,42.66640481172476,108922.97262447567,108781.3585,108639.74437552433,-0.8199099999999726,108801.1072979155
2025-05-24 14:29:00,108709.77,108709.77,108700.0,108700.01,1.68862,108756.56400000001,108780.15349999999,108708.7814,108747.16291464017,108749.59396454797,43.64343575919026,-18.803936589872233,19.07761237350484,40.31666161088757,108924.08678208239,108780.15349999999,108636.22021791758,-2.508529999999973,108804.48403650742
2025-05-24 14:30:00,108700.01,108700.01,108669.81,108689.29,15.12207,108741.448,108777.0945,108708.2706,108738.2593893109,108745.12700421108,42.46296622960297,-18.592401265806334,18.655732839241118,39.594042924395396,108925.93795084355,108777.0945,108628.25104915646,-17.630599999999973,108792.22007800246
2025-05-24 14:31:00,108689.29,108711.13,108669.44,108681.82,8.47435,108726.48500000002,108773.7225,108708.10720000001,108729.57640633998,108740.43759649176,41.618213158826606,-18.068781213915855,18.02075739988512,39.743754144081606,108927.89573216115,108773.7225,108619.54926783885,-26.104949999999974,108786.2091504339
2025-05-24 14:32:00,108681.81,108753.55,108681.81,108728.52,9.91189,108715.746,108774.0095,108708.98059999998,108729.41388228767,108739.55481156644,48.51408033343938,-13.878816272732386,16.898532097091863,42.02920027664758,108927.82328865047,108774.0095,108620.19571134953,-16.193059999999974,108782.95462079198
2025-05-24 14:33:00,108728.52,108855.9,108728.51,108813.02,18.97897,108716.379,108778.7935,108711.54400000001,108742.27636193571,108744.99667737633,58.147084229345325,-5.16656194766112,17.40769955285487,48.126400256886996,108931.20482612445,108778.7935,108626.38217387555,2.785910000000026,108786.36128992963
2025-05-24 14:34:00,108813.03,108859.93,108813.02,108859.93,2.89683,108728.88,108785.53800000002,108715.04560000001,108760.3769216379,108753.51025682993,62.35767564896609,3.536334640737609,17.931175092249575,48.03951452425142,108939.76509808596,108785.53800000002,108631.31090191407,5.682740000000026,108788.49673358921
2025-05-24 14:35:00,108859.93,108902.92,108859.92,108902.92,2.04589,108750.98999999999,108788.1845,108718.504,108782.3066260013,108764.5776452129,65.75759301643772,11.518920496931287,18.938126139997816,47.67954920109061,108948.4432802868,108788.1845,108627.92571971321,7.728630000000026,108788.43037560461
2025-05-24 14:36:00,108902.91,108902.92,108871.11,108871.12,2.38182,108767.51699999999,108787.5215,108721.5632,108795.9702220011,108772.46967149344,61.34384740716448,13.832392172954314,19.873152112906894,46.54600997244112,108946.28567407909,108787.5215,108628.75732592092,5.346810000000026,108787.57149961304
2025-05-24 14:37:00,108871.11,108893.23,108861.83,108887.94,6.42793,108784.43299999999,108785.9635,108725.66200000001,108810.11941861632,108781.02302916058,62.76738356198686,15.542584896827611,20.518058840093772,45.46415211726634,108940.07562869535,108785.9635,108631.85137130464,11.774740000000026,108766.57574416013
2025-05-24 14:38:00,108887.94,108899.22,108885.14,108899.21,2.9925,108803.378,108786.64199999999,108731.4158,108823.82566190611,108789.77761959314,63.73113804509781,16.395390203255808,21.199146559642568,43.222426966033154,108942.61180407762,108786.64199999999,108630.67219592237,14.767240000000026,108765.63054903869
2025-05-24 14:39:00,108899.21,108899.22,108890.46,108890.47,1.5978,108822.424,108789.49399999999,108736.4404,108834.07863699748,108797.2363144381,62.382553426157195,15.351736359732222,21.83158515636645,40.76082503988756,108950.77720277081,108789.49399999999,108628.21079722917,13.169440000000026,108763.6688978709
2025-05-24 14:40:00,108890.47,108890.47,108864.93,108864.93,5.25634,108839.98799999998,108790.71800000002,108741.339,108838.82500053632,108802.25066151675,58.48774963671388,12.067002255933168,21.730316364004505,39.67362325132474,108953.88997683433,108790.71800000002,108627.54602316572,7.913100000000027,108765.58235345545
2025-05-24 14:41:00,108864.94,108962.53,108864.93,108962.52,15.0939,108868.05799999999,108797.27149999999,108747.52140000001,108857.85500045381,108814.12246436736,66.97293798667246,15.380159458248627,22.68154788454687,43.81122159051625,108976.2258708631,108797.27149999999,108618.31712913688,23.007000000000026,108781.70450988978
2025-05-24 14:42:00,108962.53,108962.53,108929.09,108929.1,3.8068,108888.11600000001,108801.93100000001,108753.2832,108868.81576961477,108822.63931885867,62.278243088515204,14.259259302321436,23.564834296479066,43.070420048336686,108989.32093312347,108801.93100000001,108614.54106687655,19.200200000000027,108784.5601931631
2025-05-24 14:43:00,108929.09,108929.1,108903.75,108903.76,2.56564,108897.18999999999,108806.7845,108758.4886,108874.19180505865,108828.64825820248,58.90648814773206,10.901084321917374,23.712123700681357,41.804675759170195,108999.37229976678,108806.7845,108614.19670023321,16.63456000000003,108786.2064293545
2025-05-24 14:44:00,108903.76,108903.76,108831.14,108831.15,2.70029,108894.31199999999,108811.59599999999,108762.7012,108867.56998889579,108828.8335724097,50.47389778547238,3.2751631614656063,22.25941677081284,44.005770347800556,109001.55202842766,108811.59599999999,108621.63997157232,13.93427000000003,108788.8781842468
2025-05-24 14:45:00,108831.15,108907.24,108831.15,108882.12,21.41245,108892.232,108821.611,108768.6608,108869.80845214259,108832.78071519415,55.31015710724385,1.2531868990503696,20.973003299762645,46.29750103724416,109004.11704569716,108821.611,108639.10495430285,35.34672000000003,108808.58399069244
2025-05-24 14:46:00,108882.11,108910.68,108860.24,108910.67,4.85996,108896.187,108831.852,108776.07400000001,108876.09484412066,108838.55029184643,57.796170437508486,1.416001779867237,19.84380793259056,46.59339382029727,109010.1638719099,108831.852,108653.5401280901,40.206680000000034,108820.52289536367
2025-05-24 14:47:00,108910.67,108960.58,108887.34,108954.53,15.92082,108902.84599999999,108843.6395,108783.72100000002,108888.16179117902,108847.14138133929,61.35295916771208,3.9134874763051144,19.674850823465665,48.49672283313355,109021.66271741565,108843.6395,108665.61628258436,56.12750000000003,108834.18306062144
2025-05-24 14:48:00,108954.54,108960.57,108914.04,108926.1,6.71447,108905.535,108854.4565,108790.3338,108893.99843868995,108852.99016790676,57.94410528642139,3.121078735806236,19.51796207927826,48.35624263076783,109024.74871559137,108854.4565,108684.16428440863,49.413030000000035,108841.1483990287
2025-05-24 14:49:00,108926.11,108965.43,108912.8,108958.25,4.18003,108912.31300000001,108867.36850000001,108797.69300000001,108903.88329427611,108860.78719250625,60.60945190908354,4.167127777979019,19.457482356640885,48.661511014283704,109027.73194212763,108867.36850000001,108707.00505787239,53.59306000000004,108845.51127102524
2025-05-24 14:50:00,108958.25,108958.25,108935.12,108940.0,1.47853,108919.81999999999,108879.90400000001,108804.6866,108909.43971054132,108866.65480787617,58.34884195638458,3.0847429386196694,19.40132261419189,46.83783165612091,109020.61844508657,108879.90400000001,108739.18955491345,52.11453000000004,108863.78535950668
2025-05-24 14:51:00,108939.99,108990.26,108889.29,108951.23,14.31324,108918.69099999999,108893.3745,108810.41600000001,108915.86898584265,108872.91963692238,59.35348135075556,2.5993513549912564,18.19206900327561,50.704415109255216,109004.03055730832,108893.3745,108782.7184426917,66.42777000000004,108881.90131318277
2025-05-24 14:52:00,108951.23,108996.47,108951.23,108952.87,8.42851,108921.068,108904.59199999999,108816.67399999998,108921.56144955916,108878.84188603924,59.50708831442323,1.8956527637086253,17.20524679811272,50.31409974430879,108988.34148038061,108904.59199999999,108820.84251961937,74.85628000000004,108897.92305630418
2025-05-24 14:53:00,108952.87,108990.0,108952.87,108973.62,5.1046,108928.054,108912.622,108824.2662,108929.57045731929,108885.86248707336,61.490072225653385,2.3072475917778092,16.288911893318613,49.37237833400135,108990.28755596933,108912.622,108834.95644403067,79.96088000000005,108915.23549202792
2025-05-24 14:54:00,108973.62,108988.95,108943.3,108943.3,6.99331,108939.269,108916.7905,108830.4312,108931.6826946548,108890.11711766053,57.09060008843538,0.13188347209206341,15.186563395113481,49.10649416728655,108991.59271640451,108916.7905,108841.98828359549,72.96757000000005,108919.02016295235
2025-05-24 14:55:00,108943.31,108963.26,108917.6,108952.39,4.05684,108946.296,108919.264,108833.5232,108934.86843393867,108894.72992375975,58.05943376747843,-1.036146674604467,14.680931061101886,48.86031601247958,108995.32900835488,108919.264,108843.19899164511,77.02441000000005,108920.23300509804
2025-05-24 14:56:00,108952.39,108953.26,108900.01,108920.77,3.22128,108947.30600000001,108921.74650000001,108836.9476,108932.69944410195,108896.65881829607,53.531607666375095,-4.107224838116274,14.614966495151524,49.17386486873104,108994.53467851155,108921.74650000001,108848.95832148846,73.80313000000004,108921.00648779853
2025-05-24 14:57:00,108920.76,109036.81,108920.76,109011.98,37.82541,108953.051,108927.94850000001,108841.84240000001,108944.89645270165,108905.20112805192,62.59367456749519,-0.3620207954134429,14.53240996956082,53.950731663821884,109008.84411626586,108927.94850000001,108847.05288373417,111.62854000000004,108937.98457228458
2025-05-24 14:58:00,109011.99,109025.45,108999.99,109002.91,4.3285,108960.732,108933.1335,108846.4724,108953.82161382448,108912.4388222703,61.31319376959374,1.060356887227826,14.455750338655166,51.915679402119736,109019.12901645889,108933.1335,108847.1379835411,107.30004000000004,108940.5714036314
2025-05-24 14:59:00,109002.9,109002.91,108959.01,108959.09,5.78544,108960.81600000002,108936.56450000001,108851.17199999999,108954.63213477455,108915.8944650651,55.414991485966766,-1.2678119659923297,13.432661432151319,51.34313087339752,109020.93780702914,108936.56450000001,108852.19119297087,101.51460000000004,108942.10482864585
2025-05-24 15:00:00,108959.1,108971.45,108920.76,108947.33,3.39838,108961.549,108940.6845,108855.1092,108953.50872942462,108918.22302320841,53.91598705587841,-3.775820367394857,13.249296925503801,51.29647866815501,109018.45233537578,108940.6845,108862.91666462422,98.11622000000004,108944.2878441012
2025-05-24 15:01:00,108947.34,108963.2,108895.86,108910.0,6.30634,108957.426,108938.0585,108858.32400000001,108946.81507874391,108917.61391037815,49.35227558526023,-7.888286574272271,13.525118954485425,52.442444477572266,109016.24547213112,108938.0585,108859.87152786888,91.80988000000004,108944.7874600157
2025-05-24 15:02:00,108910.0,108960.72,108900.0,108915.49,3.65275,108953.688,108937.378,108862.17820000001,108941.99583586023,108917.45658368347,50.022277613282135,-10.040162210615875,13.781239409968364,53.03369844346004,109016.10008574493,108937.378,108858.65591425507,95.46263000000003,108944.45977150218
2025-05-24 15:03:00,108915.5,108936.0,108906.77,108929.99,1.51807,108949.325,108938.68950000001,108866.43119999999,108940.14878418943,108918.38498489211,51.83458486725892,-10.252492072050039,14.01906554720252,51.333434268926894,109015.98871848916,108938.68950000001,108861.39028151086,96.98070000000003,108944.7808804473
2025-05-24 15:04:00,108929.99,108930.0,108868.33,108868.34,4.86825,108941.829,108940.549,108869.29719999999,108929.1012789295,108914.67794897417,44.45363275169941,-14.07436913122967,14.94456388326885,52.071760392574845,109008.65333052335,108940.549,108872.44466947665,92.11245000000002,108944.59470297214
2025-05-24 15:05:00,108868.34,108894.16,108868.33,108894.16,1.88972,108936.00600000001,108941.151,108870.18059999999,108923.72569755572,108913.15810090202,47.80577947660665,-14.344081946280948,15.803955195330444,50.197348935962474,109007.36541290258,108941.151,108874.93658709741,94.00217000000002,108954.33385722844
